"EC_NO","COFACTOR_ID","SOURCE"
"1.3.99.2",2,cofactor_db_2010
"1.3.99.21",2,cofactor_db_2010
"1.3.99.22",18,cofactor_db_2010
"1.3.99.23",2,brenda
"1.3.99.23",4,brenda
"1.3.99.24",2,cofactor_db_2010
"1.3.99.24",3,cofactor_db_2010
"1.3.99.27",2,brenda
"1.3.99.28",2,brenda
"1.3.99.3",2,cofactor_db_2010
"1.3.99.31",2,brenda
"1.3.99.32",2,brenda
"1.3.99.33",2,brenda
"1.3.99.33",3,brenda
"1.3.99.37",2,brenda
"1.3.99.38",2,brenda
"1.3.99.4",2,brenda
"1.3.99.5",2,brenda
"1.3.99.5",4,brenda
"1.3.99.6",4,brenda
"1.3.99.7",2,cofactor_db_2010
"1.3.99.8",2,brenda
"1.3.99.B12",2,brenda
"1.3.99.B2",2,brenda
"1.4.1.1",4,cofactor_db_2010
"1.4.1.10",4,cofactor_db_2010
"1.4.1.11",4,cofactor_db_2010
"1.4.1.12",4,cofactor_db_2010
"1.4.1.12",7,brenda
"1.4.1.13",2,brenda
"1.4.1.13",2,cofactor_db_2010
"1.4.1.13",3,brenda
"1.4.1.13",3,cofactor_db_2010
"1.4.1.13",4,cofactor_db_2010
"1.4.1.14",2,brenda
"1.4.1.14",2,cofactor_db_2010
"1.4.1.14",3,brenda
"1.4.1.14",3,cofactor_db_2010
"1.4.1.14",4,cofactor_db_2010
"1.4.1.15",4,cofactor_db_2010
"1.4.1.16",4,cofactor_db_2010
"1.4.1.17",4,cofactor_db_2010
"1.4.1.18",4,cofactor_db_2010
"1.4.1.19",4,cofactor_db_2010
"1.4.1.2",4,cofactor_db_2010
"1.4.1.20",4,cofactor_db_2010
"1.4.1.21",4,cofactor_db_2010
"1.4.1.23",4,brenda
"1.4.1.24",4,brenda
"1.4.1.3",4,cofactor_db_2010
"1.4.1.4",4,cofactor_db_2010
"1.4.1.5",2,brenda
"1.4.1.5",4,cofactor_db_2010
"1.4.1.7",4,cofactor_db_2010
"1.4.1.8",4,cofactor_db_2010
"1.4.1.9",4,cofactor_db_2010
"1.4.1.B2",4,brenda
"1.4.1.B4",4,brenda
"1.4.1.B5",4,brenda
"1.4.3.1",2,brenda
"1.4.3.1",2,cofactor_db_2010
"1.4.3.1",3,brenda
"1.4.3.10",2,cofactor_db_2010
"1.4.3.11",2,cofactor_db_2010
"1.4.3.12",2,cofactor_db_2010
"1.4.3.13",21,brenda
"1.4.3.13",26,brenda
"1.4.3.14",2,cofactor_db_2010
"1.4.3.15",2,cofactor_db_2010
"1.4.3.16",2,cofactor_db_2010
"1.4.3.19",2,cofactor_db_2010
"1.4.3.2",2,brenda
"1.4.3.2",2,cofactor_db_2010
"1.4.3.2",3,brenda
"1.4.3.21",2,brenda
"1.4.3.21",7,brenda
"1.4.3.21",21,brenda
"1.4.3.21",26,brenda
"1.4.3.22",2,brenda
"1.4.3.22",7,brenda
"1.4.3.22",21,brenda
"1.4.3.22",26,brenda
"1.4.3.23",2,cofactor_db_2010
"1.4.3.24",2,brenda
"1.4.3.25",2,brenda
"1.4.3.3",2,cofactor_db_2010
"1.4.3.4",2,cofactor_db_2010
"1.4.3.5",2,brenda
"1.4.3.5",2,cofactor_db_2010
"1.4.3.5",3,cofactor_db_2010
"1.4.3.7",2,brenda
"1.4.4.2",7,cofactor_db_2010
"1.4.4.2",28,cofactor_db_2010
"1.4.5.1",2,cofactor_db_2010
"1.4.5.1",14,brenda
"1.4.7.1",2,brenda
"1.4.7.1",2,cofactor_db_2010
"1.4.7.1",3,cofactor_db_2010
"1.4.9.1",22,brenda
"1.4.9.2",22,brenda
"1.4.99.1",2,cofactor_db_2010
"1.4.99.3",25,cofactor_db_2010
"1.4.99.3",27,cofactor_db_2010
"1.4.99.5",2,cofactor_db_2010
"1.4.99.6",2,brenda
"1.4.99.6",4,brenda
"1.4.99.B3",2,brenda
"1.4.99.B4",2,brenda
"1.5.1.1",4,cofactor_db_2010
"1.5.1.10",4,cofactor_db_2010
"1.5.1.11",4,cofactor_db_2010
"1.5.1.12",4,cofactor_db_2010
"1.5.1.15",2,brenda
"1.5.1.15",4,cofactor_db_2010
"1.5.1.16",4,cofactor_db_2010
"1.5.1.17",4,cofactor_db_2010
"1.5.1.18",4,cofactor_db_2010
"1.5.1.19",4,cofactor_db_2010
"1.5.1.2",4,cofactor_db_2010
"1.5.1.20",2,brenda
"1.5.1.20",2,cofactor_db_2010
"1.5.1.20",3,brenda
"1.5.1.20",4,cofactor_db_2010
"1.5.1.20",22,brenda
"1.5.1.21",4,cofactor_db_2010
"1.5.1.22",4,cofactor_db_2010
"1.5.1.23",4,cofactor_db_2010
"1.5.1.24",4,cofactor_db_2010
"1.5.1.25",4,cofactor_db_2010
"1.5.1.26",4,cofactor_db_2010
"1.5.1.27",4,cofactor_db_2010
"1.5.1.28",4,cofactor_db_2010
"1.5.1.29",2,cofactor_db_2010
"1.5.1.29",3,cofactor_db_2010
"1.5.1.29",4,cofactor_db_2010
"1.5.1.3",4,cofactor_db_2010
"1.5.1.30",2,brenda
"1.5.1.30",3,brenda
"1.5.1.30",4,cofactor_db_2010
"1.5.1.31",4,cofactor_db_2010
"1.5.1.32",4,cofactor_db_2010
"1.5.1.33",4,cofactor_db_2010
"1.5.1.34",2,brenda
"1.5.1.34",3,brenda
"1.5.1.34",4,cofactor_db_2010
"1.5.1.36",2,brenda
"1.5.1.36",3,brenda
"1.5.1.36",4,brenda
"1.5.1.37",2,brenda
"1.5.1.37",3,brenda
"1.5.1.37",4,brenda
"1.5.1.38",3,brenda
"1.5.1.38",4,brenda
"1.5.1.39",4,brenda
"1.5.1.39",22,brenda
"1.5.1.40",4,brenda
"1.5.1.41",3,brenda
"1.5.1.41",4,brenda
"1.5.1.42",4,brenda
"1.5.1.43",4,brenda
"1.5.1.46",3,brenda
"1.5.1.46",4,brenda
"1.5.1.47",4,brenda
"1.5.1.49",4,brenda
"1.5.1.5",4,cofactor_db_2010
"1.5.1.51",4,brenda
"1.5.1.6",4,cofactor_db_2010
"1.5.1.6",10,brenda
"1.5.1.7",4,cofactor_db_2010
"1.5.1.8",4,cofactor_db_2010
"1.5.1.9",4,cofactor_db_2010
"1.5.1.B1",2,brenda
"1.5.1.B1",3,brenda
"1.5.1.B1",4,brenda
"1.5.1.B5",4,brenda
"1.5.3.1",2,brenda
"1.5.3.1",2,cofactor_db_2010
"1.5.3.1",3,brenda
"1.5.3.1",4,brenda
"1.5.3.1",10,brenda
"1.5.3.1",22,brenda
"1.5.3.10",2,cofactor_db_2010
"1.5.3.11",2,cofactor_db_2010
"1.5.3.12",2,brenda
"1.5.3.13",2,cofactor_db_2010
"1.5.3.14",2,cofactor_db_2010
"1.5.3.15",2,cofactor_db_2010
"1.5.3.16",2,cofactor_db_2010
"1.5.3.17",2,cofactor_db_2010
"1.5.3.18",2,brenda
"1.5.3.19",2,brenda
"1.5.3.2",2,cofactor_db_2010
"1.5.3.21",2,brenda
"1.5.3.22",3,brenda
"1.5.3.4",2,brenda
"1.5.3.5",2,cofactor_db_2010
"1.5.3.6",2,cofactor_db_2010
"1.5.3.7",2,brenda
"1.5.4.1",8,cofactor_db_2010
"1.5.5.1",2,cofactor_db_2010
"1.5.5.1",14,brenda
"1.5.5.1",14,cofactor_db_2010
"1.5.5.2",2,brenda
"1.5.5.2",3,brenda
"1.5.5.2",14,brenda
"1.5.5.2",22,brenda
"1.5.5.3",2,brenda
"1.5.7.1",2,brenda
"1.5.7.1",3,brenda
"1.5.7.2",2,brenda
"1.5.8.1",2,cofactor_db_2010
"1.5.8.1",3,cofactor_db_2010
"1.5.8.2",2,brenda
"1.5.8.2",2,cofactor_db_2010
"1.5.8.2",3,cofactor_db_2010
"1.5.8.3",2,brenda
"1.5.8.3",3,brenda
"1.5.8.3",10,brenda
"1.5.8.4",2,brenda
"1.5.8.4",10,brenda
"1.5.98.3",2,brenda
"1.5.99.1",2,cofactor_db_2010
"1.5.99.1",3,cofactor_db_2010
"1.5.99.12",2,cofactor_db_2010
"1.5.99.13",2,cofactor_db_2010
"1.5.99.14",2,brenda
"1.5.99.14",3,brenda
"1.5.99.14",15,brenda
"1.5.99.15",2,brenda
"1.5.99.15",3,brenda
"1.5.99.2",2,cofactor_db_2010
"1.5.99.3",2,brenda
"1.5.99.3",22,brenda
"1.5.99.4",2,brenda
"1.5.99.4",2,cofactor_db_2010
"1.5.99.4",3,cofactor_db_2010
"1.5.99.4",15,brenda
"1.5.99.4",22,brenda
"1.5.99.5",2,brenda
"1.5.99.5",4,brenda
"1.5.99.5",22,brenda
"1.5.99.6",2,cofactor_db_2010
"1.5.99.6",22,brenda
"1.5.99.6",22,cofactor_db_2010
"1.5.99.8",2,cofactor_db_2010
"1.5.99.B2",2,brenda
"1.5.99.B2",3,brenda
"1.5.99.B4",2,brenda
"1.5.99.B4",3,brenda
"1.6.1.1",2,cofactor_db_2010
"1.6.1.1",4,cofactor_db_2010
"1.6.1.2",2,brenda
"1.6.1.2",4,cofactor_db_2010
"1.6.1.3",2,brenda
"1.6.1.4",2,brenda
"1.6.2.2",2,brenda
"1.6.2.2",2,cofactor_db_2010
"1.6.2.2",4,cofactor_db_2010
"1.6.2.2",22,brenda
"1.6.2.4",2,brenda
"1.6.2.4",2,cofactor_db_2010
"1.6.2.4",3,brenda
"1.6.2.4",3,cofactor_db_2010
"1.6.2.4",4,cofactor_db_2010
"1.6.2.5",2,cofactor_db_2010
"1.6.2.5",4,cofactor_db_2010
"1.6.2.6",2,brenda
"1.6.2.6",4,cofactor_db_2010
"1.6.3.1",2,brenda
"1.6.3.1",2,cofactor_db_2010
"1.6.3.1",3,brenda
"1.6.3.1",4,cofactor_db_2010
"1.6.3.1",22,brenda
"1.6.3.1",22,cofactor_db_2010
"1.6.3.2",2,brenda
"1.6.3.2",4,brenda
"1.6.3.3",2,brenda
"1.6.3.3",4,brenda
"1.6.3.4",2,brenda
"1.6.3.4",4,brenda
"1.6.3.5",2,brenda
"1.6.3.5",4,brenda
"1.6.5.10",2,brenda
"1.6.5.10",3,brenda
"1.6.5.10",4,brenda
"1.6.5.10",22,brenda
"1.6.5.11",2,brenda
"1.6.5.11",3,brenda
"1.6.5.11",4,brenda
"1.6.5.12",2,brenda
"1.6.5.2",2,brenda
"1.6.5.2",2,cofactor_db_2010
"1.6.5.2",3,brenda
"1.6.5.2",4,cofactor_db_2010
"1.6.5.3",2,cofactor_db_2010
"1.6.5.3",3,brenda
"1.6.5.3",4,cofactor_db_2010
"1.6.5.3",14,cofactor_db_2010
"1.6.5.4",2,brenda
"1.6.5.4",3,brenda
"1.6.5.4",4,cofactor_db_2010
"1.6.5.5",3,brenda
"1.6.5.5",4,cofactor_db_2010
"1.6.5.6",2,brenda
"1.6.5.6",3,brenda
"1.6.5.6",4,cofactor_db_2010
"1.6.5.7",2,cofactor_db_2010
"1.6.5.7",3,brenda
"1.6.5.7",3,cofactor_db_2010
"1.6.5.7",4,cofactor_db_2010
"1.6.5.8",2,brenda
"1.6.5.8",3,brenda
"1.6.5.8",4,brenda
"1.6.5.8",14,cofactor_db_2010
"1.6.5.9",2,brenda
"1.6.5.9",4,brenda
"1.6.6.9",2,brenda
"1.6.6.9",3,brenda
"1.6.6.9",4,cofactor_db_2010
"1.6.99.1",2,cofactor_db_2010
"1.6.99.1",3,brenda
"1.6.99.1",4,cofactor_db_2010
"1.6.99.3",2,brenda
"1.6.99.3",2,cofactor_db_2010
"1.6.99.3",3,brenda
"1.6.99.3",4,cofactor_db_2010
"1.6.99.5",4,cofactor_db_2010
"1.6.99.6",2,cofactor_db_2010
"1.6.99.6",4,cofactor_db_2010
"1.7.1.0",3,cofactor_db_2010
"1.7.1.1",2,brenda
"1.7.1.1",2,cofactor_db_2010
"1.7.1.1",4,cofactor_db_2010
"1.7.1.1",22,brenda
"1.7.1.1",22,cofactor_db_2010
"1.7.1.10",2,brenda
"1.7.1.10",4,cofactor_db_2010
"1.7.1.11",4,cofactor_db_2010
"1.7.1.12",4,cofactor_db_2010
"1.7.1.13",4,cofactor_db_2010
"1.7.1.14",4,brenda
"1.7.1.14",22,brenda
"1.7.1.15",2,brenda
"1.7.1.15",4,brenda
"1.7.1.15",22,brenda
"1.7.1.16",3,brenda
"1.7.1.16",4,brenda
"1.7.1.17",2,brenda
"1.7.1.17",3,brenda
"1.7.1.17",4,brenda
"1.7.1.2",2,brenda
"1.7.1.2",2,cofactor_db_2010
"1.7.1.2",3,brenda
"1.7.1.2",4,cofactor_db_2010
"1.7.1.2",22,brenda
"1.7.1.2",22,cofactor_db_2010
"1.7.1.3",2,brenda
"1.7.1.3",2,cofactor_db_2010
"1.7.1.3",3,brenda
"1.7.1.3",4,cofactor_db_2010
"1.7.1.3",15,brenda
"1.7.1.3",22,brenda
"1.7.1.3",22,cofactor_db_2010
"1.7.1.4",2,brenda
"1.7.1.4",2,cofactor_db_2010
"1.7.1.4",3,brenda
"1.7.1.4",4,cofactor_db_2010
"1.7.1.4",22,brenda
"1.7.1.4",22,cofactor_db_2010
"1.7.1.5",2,brenda
"1.7.1.5",4,cofactor_db_2010
"1.7.1.6",2,brenda
"1.7.1.6",3,brenda
"1.7.1.6",4,cofactor_db_2010
"1.7.1.7",4,cofactor_db_2010
"1.7.1.9",4,cofactor_db_2010
"1.7.1.B1",3,brenda
"1.7.1.B1",4,brenda
"1.7.1.B2",4,brenda
"1.7.1.B3",3,brenda
"1.7.1.B4",4,brenda
"1.7.2.1",2,cofactor_db_2010
"1.7.2.1",22,cofactor_db_2010
"1.7.2.2",22,cofactor_db_2010
"1.7.2.3",2,brenda
"1.7.2.3",3,brenda
"1.7.2.3",4,brenda
"1.7.2.3",15,brenda
"1.7.2.3",22,brenda
"1.7.2.4",22,brenda
"1.7.2.5",4,brenda
"1.7.2.5",22,brenda
"1.7.2.6",22,brenda
"1.7.2.7",13,brenda
"1.7.2.7",22,brenda
"1.7.2.8",14,brenda
"1.7.2.8",22,brenda
"1.7.3.1",2,brenda
"1.7.3.1",2,cofactor_db_2010
"1.7.3.1",3,brenda
"1.7.3.4",22,cofactor_db_2010
"1.7.3.5",2,cofactor_db_2010
"1.7.3.5",3,cofactor_db_2010
"1.7.3.6",22,brenda
"1.7.5.1",2,brenda
"1.7.5.1",4,brenda
"1.7.5.1",13,brenda
"1.7.5.1",14,brenda
"1.7.5.1",15,brenda
"1.7.5.1",22,cofactor_db_2010
"1.7.5.2",22,brenda
"1.7.6.1",22,brenda
"1.7.7.1",22,cofactor_db_2010
"1.7.7.2",15,brenda
"1.7.7.2",22,brenda
"1.7.7.4",22,cofactor_db_2010
"1.7.99.1",2,cofactor_db_2010
"1.7.99.1",22,brenda
"1.7.99.7",22,cofactor_db_2010
"1.8.1.10",2,cofactor_db_2010
"1.8.1.10",4,cofactor_db_2010
"1.8.1.10",6,cofactor_db_2010
"1.8.1.10",8,cofactor_db_2010
"1.8.1.11",2,brenda
"1.8.1.11",4,cofactor_db_2010
"1.8.1.12",2,brenda
"1.8.1.12",2,cofactor_db_2010
"1.8.1.12",4,cofactor_db_2010
"1.8.1.13",2,brenda
"1.8.1.13",4,cofactor_db_2010
"1.8.1.14",2,brenda
"1.8.1.14",2,cofactor_db_2010
"1.8.1.14",4,cofactor_db_2010
"1.8.1.14",6,brenda
"1.8.1.14",6,cofactor_db_2010
"1.8.1.14",20,brenda
"1.8.1.15",2,cofactor_db_2010
"1.8.1.15",4,cofactor_db_2010
"1.8.1.16",2,brenda
"1.8.1.16",2,cofactor_db_2010
"1.8.1.16",4,cofactor_db_2010
"1.8.1.16",8,cofactor_db_2010
"1.8.1.17",4,brenda
"1.8.1.18",2,brenda
"1.8.1.18",4,brenda
"1.8.1.18",11,brenda
"1.8.1.19",2,brenda
"1.8.1.2",2,brenda
"1.8.1.2",2,cofactor_db_2010
"1.8.1.2",3,cofactor_db_2010
"1.8.1.2",4,cofactor_db_2010
"1.8.1.2",22,brenda
"1.8.1.2",22,cofactor_db_2010
"1.8.1.20",3,brenda
"1.8.1.20",4,brenda
"1.8.1.3",4,cofactor_db_2010
"1.8.1.3",22,cofactor_db_2010
"1.8.1.4",2,brenda
"1.8.1.4",2,cofactor_db_2010
"1.8.1.4",3,brenda
"1.8.1.4",4,cofactor_db_2010
"1.8.1.4",14,brenda
"1.8.1.4",28,brenda
"1.8.1.5",2,brenda
"1.8.1.5",4,cofactor_db_2010
"1.8.1.6",4,cofactor_db_2010
"1.8.1.7",2,brenda
"1.8.1.7",2,cofactor_db_2010
"1.8.1.7",4,cofactor_db_2010
"1.8.1.7",8,cofactor_db_2010
"1.8.1.8",2,brenda
"1.8.1.8",4,cofactor_db_2010
"1.8.1.8",6,brenda
"1.8.1.8",20,brenda
"1.8.1.9",2,brenda
"1.8.1.9",2,cofactor_db_2010
"1.8.1.9",4,cofactor_db_2010
"1.8.1.B1",2,brenda
"1.8.1.B1",4,brenda
"1.8.1.B4",2,brenda
"1.8.1.B5",6,brenda
"1.8.1.B5",8,brenda
"1.8.1.B5",20,brenda
"1.8.2.1",2,brenda
"1.8.2.1",15,brenda
"1.8.2.1",22,brenda
"1.8.2.2",22,brenda
"1.8.2.3",2,brenda
"1.8.2.3",3,brenda
"1.8.2.3",22,brenda
"1.8.2.4",15,brenda
"1.8.2.4",22,brenda
"1.8.2.5",22,brenda
"1.8.2.6",22,brenda
"1.8.3.1",15,brenda
"1.8.3.1",15,cofactor_db_2010
"1.8.3.1",22,cofactor_db_2010
"1.8.3.2",2,brenda
"1.8.3.3",2,cofactor_db_2010
"1.8.3.3",8,cofactor_db_2010
"1.8.3.5",2,cofactor_db_2010
"1.8.3.6",2,brenda
"1.8.4.1",8,cofactor_db_2010
"1.8.4.10",2,brenda
"1.8.4.13",4,cofactor_db_2010
"1.8.4.14",4,cofactor_db_2010
"1.8.4.2",8,cofactor_db_2010
"1.8.4.3",6,cofactor_db_2010
"1.8.4.3",8,cofactor_db_2010
"1.8.4.4",8,cofactor_db_2010
"1.8.4.7",8,cofactor_db_2010
"1.8.4.9",8,cofactor_db_2010
"1.8.5.1",2,brenda
"1.8.5.1",8,cofactor_db_2010
"1.8.5.3",15,brenda
"1.8.5.4",2,brenda
"1.8.5.5",13,brenda
"1.8.5.8",2,brenda
"1.8.5.B1",15,brenda
"1.8.5.B1",22,brenda
"1.8.7.1",3,brenda
"1.8.7.1",22,brenda
"1.8.7.3",2,brenda
"1.8.98.1",2,brenda
"1.8.98.1",22,brenda
"1.8.98.1",22,cofactor_db_2010
"1.8.98.2",8,brenda
"1.8.98.3",22,brenda
"1.8.98.5",2,brenda
"1.8.99.2",2,brenda
"1.8.99.2",2,cofactor_db_2010
"1.8.99.2",3,brenda
"1.8.99.2",22,brenda
"1.8.99.3",22,cofactor_db_2010
"1.8.99.5",22,brenda
"1.8.99.B1",2,brenda
"1.8.99.B2",14,brenda
"1.8.99.B2",22,brenda
"1.9.3.1",22,cofactor_db_2010
"1.9.6.1",15,brenda
"1.9.6.1",22,brenda
"1.9.98.1",22,brenda
"1.97.1.1",15,brenda
"1.97.1.1",22,brenda
"1.97.1.4",18,cofactor_db_2010
"1.97.1.9",15,brenda
"1.97.1.9",22,cofactor_db_2010
"2.1.1.1",18,cofactor_db_2010
"2.1.1.10",18,cofactor_db_2010
"2.1.1.100",18,cofactor_db_2010
"2.1.1.101",18,cofactor_db_2010
"2.1.1.102",18,cofactor_db_2010
"2.1.1.103",18,cofactor_db_2010
"2.1.1.104",18,cofactor_db_2010
"2.1.1.105",18,cofactor_db_2010
"2.1.1.106",18,cofactor_db_2010
"2.1.1.107",18,cofactor_db_2010
"2.1.1.108",18,cofactor_db_2010
"2.1.1.109",18,cofactor_db_2010
"2.1.1.11",18,cofactor_db_2010
"2.1.1.110",18,cofactor_db_2010
"2.1.1.111",18,cofactor_db_2010
"2.1.1.112",18,cofactor_db_2010
"2.1.1.113",18,cofactor_db_2010
"2.1.1.114",18,cofactor_db_2010
"2.1.1.115",18,cofactor_db_2010
"2.1.1.116",18,cofactor_db_2010
"2.1.1.117",18,cofactor_db_2010
"2.1.1.118",18,cofactor_db_2010
"2.1.1.119",18,cofactor_db_2010
"2.1.1.12",18,cofactor_db_2010
"2.1.1.120",18,cofactor_db_2010
"2.1.1.121",18,cofactor_db_2010
"2.1.1.122",18,cofactor_db_2010
"2.1.1.123",18,cofactor_db_2010
"2.1.1.124",18,cofactor_db_2010
"2.1.1.125",18,cofactor_db_2010
"2.1.1.126",18,cofactor_db_2010
"2.1.1.127",18,cofactor_db_2010
"2.1.1.128",18,cofactor_db_2010
"2.1.1.129",18,cofactor_db_2010
"2.1.1.13",2,cofactor_db_2010
"2.1.1.13",10,cofactor_db_2010
"2.1.1.13",11,brenda
"2.1.1.13",11,cofactor_db_2010
"2.1.1.13",18,brenda
"2.1.1.130",18,cofactor_db_2010
"2.1.1.131",18,cofactor_db_2010
"2.1.1.132",18,cofactor_db_2010
"2.1.1.133",18,cofactor_db_2010
"2.1.1.136",18,cofactor_db_2010
"2.1.1.137",18,cofactor_db_2010
"2.1.1.139",18,cofactor_db_2010
"2.1.1.140",18,cofactor_db_2010
"2.1.1.141",18,cofactor_db_2010
"2.1.1.142",18,cofactor_db_2010
"2.1.1.143",18,cofactor_db_2010
"2.1.1.144",18,cofactor_db_2010
"2.1.1.145",18,cofactor_db_2010
"2.1.1.146",18,cofactor_db_2010
"2.1.1.147",4,cofactor_db_2010
"2.1.1.147",18,cofactor_db_2010
"2.1.1.148",2,brenda
"2.1.1.148",2,cofactor_db_2010
"2.1.1.148",3,brenda
"2.1.1.148",4,brenda
"2.1.1.148",10,cofactor_db_2010
"2.1.1.149",18,cofactor_db_2010
"2.1.1.15",18,cofactor_db_2010
"2.1.1.150",18,cofactor_db_2010
"2.1.1.151",18,cofactor_db_2010
"2.1.1.152",18,cofactor_db_2010
"2.1.1.153",18,cofactor_db_2010
"2.1.1.154",18,cofactor_db_2010
"2.1.1.155",18,cofactor_db_2010
"2.1.1.156",18,cofactor_db_2010
"2.1.1.157",18,cofactor_db_2010
"2.1.1.158",18,cofactor_db_2010
"2.1.1.159",18,cofactor_db_2010
"2.1.1.16",18,cofactor_db_2010
"2.1.1.160",18,cofactor_db_2010
"2.1.1.161",18,cofactor_db_2010
"2.1.1.162",18,cofactor_db_2010
"2.1.1.163",18,cofactor_db_2010
"2.1.1.164",18,cofactor_db_2010
"2.1.1.165",18,cofactor_db_2010
"2.1.1.166",18,cofactor_db_2010
"2.1.1.167",18,brenda
"2.1.1.168",18,brenda
"2.1.1.169",18,brenda
"2.1.1.17",18,cofactor_db_2010
"2.1.1.170",18,brenda
"2.1.1.171",18,brenda
"2.1.1.173",18,brenda
"2.1.1.174",18,brenda
"2.1.1.175",18,brenda
"2.1.1.176",18,cofactor_db_2010
"2.1.1.178",18,brenda
"2.1.1.179",18,brenda
"2.1.1.18",18,cofactor_db_2010
"2.1.1.180",18,brenda
"2.1.1.182",18,brenda
"2.1.1.183",18,cofactor_db_2010
"2.1.1.184",18,cofactor_db_2010
"2.1.1.185",18,brenda
"2.1.1.186",18,brenda
"2.1.1.187",18,cofactor_db_2010
"2.1.1.189",18,brenda
"2.1.1.19",10,brenda
"2.1.1.190",2,brenda
"2.1.1.190",18,brenda
"2.1.1.192",18,cofactor_db_2010
"2.1.1.193",18,cofactor_db_2010
"2.1.1.197",18,brenda
"2.1.1.199",18,cofactor_db_2010
"2.1.1.2",18,cofactor_db_2010
"2.1.1.20",18,cofactor_db_2010
"2.1.1.200",18,brenda
"2.1.1.201",4,brenda
"2.1.1.201",18,brenda
"2.1.1.202",18,brenda
"2.1.1.203",18,brenda
"2.1.1.204",18,brenda
"2.1.1.206",18,cofactor_db_2010
"2.1.1.207",18,brenda
"2.1.1.21",3,brenda
"2.1.1.210",18,brenda
"2.1.1.212",18,brenda
"2.1.1.214",18,brenda
"2.1.1.215",18,brenda
"2.1.1.216",18,brenda
"2.1.1.219",18,brenda
"2.1.1.22",18,cofactor_db_2010
"2.1.1.220",18,brenda
"2.1.1.221",18,brenda
"2.1.1.222",18,brenda
"2.1.1.224",18,brenda
"2.1.1.226",18,brenda
"2.1.1.227",18,brenda
"2.1.1.228",18,brenda
"2.1.1.229",2,brenda
"2.1.1.229",18,brenda
"2.1.1.230",18,brenda
"2.1.1.231",18,brenda
"2.1.1.232",18,brenda
"2.1.1.233",18,brenda
"2.1.1.234",18,brenda
"2.1.1.235",18,brenda
"2.1.1.236",18,brenda
"2.1.1.237",18,brenda
"2.1.1.240",18,brenda
"2.1.1.241",18,brenda
"2.1.1.243",18,brenda
"2.1.1.244",18,brenda
"2.1.1.25",18,cofactor_db_2010
"2.1.1.255",18,brenda
"2.1.1.258",11,brenda
"2.1.1.26",18,cofactor_db_2010
"2.1.1.260",18,brenda
"2.1.1.261",18,brenda
"2.1.1.262",18,brenda
"2.1.1.263",18,brenda
"2.1.1.264",18,brenda
"2.1.1.265",18,brenda
"2.1.1.266",18,brenda
"2.1.1.267",18,brenda
"2.1.1.269",10,brenda
"2.1.1.27",18,cofactor_db_2010
"2.1.1.271",18,brenda
"2.1.1.273",18,brenda
"2.1.1.274",18,brenda
"2.1.1.278",18,brenda
"2.1.1.28",18,cofactor_db_2010
"2.1.1.281",18,brenda
"2.1.1.29",18,cofactor_db_2010
"2.1.1.290",18,brenda
"2.1.1.293",18,brenda
"2.1.1.294",18,brenda
"2.1.1.295",18,brenda
"2.1.1.296",18,brenda
"2.1.1.297",18,brenda
"2.1.1.298",18,brenda
"2.1.1.304",22,brenda
"2.1.1.308",11,brenda
"2.1.1.308",18,brenda
"2.1.1.309",18,brenda
"2.1.1.31",18,cofactor_db_2010
"2.1.1.310",18,brenda
"2.1.1.317",18,brenda
"2.1.1.32",18,cofactor_db_2010
"2.1.1.325",18,brenda
"2.1.1.326",11,brenda
"2.1.1.328",18,brenda
"2.1.1.33",18,cofactor_db_2010
"2.1.1.333",18,brenda
"2.1.1.337",18,brenda
"2.1.1.34",18,cofactor_db_2010
"2.1.1.341",4,brenda
"2.1.1.341",10,brenda
"2.1.1.343",18,brenda
"2.1.1.344",18,brenda
"2.1.1.35",18,cofactor_db_2010
"2.1.1.354",18,brenda
"2.1.1.36",18,cofactor_db_2010
"2.1.1.363",18,brenda
"2.1.1.37",18,cofactor_db_2010
"2.1.1.38",18,cofactor_db_2010
"2.1.1.39",18,cofactor_db_2010
"2.1.1.4",18,cofactor_db_2010
"2.1.1.40",18,cofactor_db_2010
"2.1.1.41",8,cofactor_db_2010
"2.1.1.41",18,cofactor_db_2010
"2.1.1.42",18,cofactor_db_2010
"2.1.1.43",18,cofactor_db_2010
"2.1.1.44",18,cofactor_db_2010
"2.1.1.45",4,brenda
"2.1.1.45",8,cofactor_db_2010
"2.1.1.45",10,brenda
"2.1.1.46",18,cofactor_db_2010
"2.1.1.47",18,cofactor_db_2010
"2.1.1.48",18,cofactor_db_2010
"2.1.1.49",18,cofactor_db_2010
"2.1.1.50",18,cofactor_db_2010
"2.1.1.51",18,cofactor_db_2010
"2.1.1.52",18,cofactor_db_2010
"2.1.1.53",18,cofactor_db_2010
"2.1.1.55",18,cofactor_db_2010
"2.1.1.56",18,cofactor_db_2010
"2.1.1.57",18,cofactor_db_2010
"2.1.1.59",18,cofactor_db_2010
"2.1.1.6",18,cofactor_db_2010
"2.1.1.60",18,cofactor_db_2010
"2.1.1.61",2,cofactor_db_2010
"2.1.1.61",18,cofactor_db_2010
"2.1.1.62",18,cofactor_db_2010
"2.1.1.64",18,cofactor_db_2010
"2.1.1.65",18,cofactor_db_2010
"2.1.1.66",18,cofactor_db_2010
"2.1.1.67",18,cofactor_db_2010
"2.1.1.68",18,cofactor_db_2010
"2.1.1.69",18,cofactor_db_2010
