,Channel,B,T,Isotope,G,sigma
1140,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,H,7.09230944216645e-16,0.00110886057883340
1141,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,T,1.65978490113615e-15,0.00449040952761680
1142,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,H,7.30348288104804e-16,0.00114187689087984
1143,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,T,1.60621209584688e-15,0.00434547277398841
1144,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,H,7.25203882156415e-16,0.00113383377177428
1145,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,T,1.46596624775064e-15,0.00396604933660869
1146,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,H,6.69144358344823e-16,0.00104618644542770
1147,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,T,1.18152991559244e-15,0.00319653057845559
1148,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,H,5.63559560613303e-16,0.000881107889728339
1149,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,T,7.87380190135199e-16,0.00213019139119750
1150,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,H,2.79546962014864e-16,0.000437063002733611
1151,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,T,8.13032774846503e-16,0.00219959231821931
1152,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,H,2.74332781435828e-16,0.000428910793157649
1153,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,T,7.98818178984962e-16,0.00216113591543832
1154,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,H,2.66774904634733e-16,0.000417094287246912
1155,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,T,7.78200106845432e-16,0.00210535544200887
1156,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,H,2.55895750974287e-16,0.000400085068002448
1157,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,T,7.48409066689555e-16,0.00202475826916918
1158,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,H,2.40407566927166e-16,0.000375869772734222
1159,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,T,7.05970068459950e-16,0.00190994310133492
1160,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,H,2.18751200752312e-16,0.000342010716064605
1161,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,T,6.46414102910097e-16,0.00174881940696439
1162,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,H,1.89455634515771e-16,0.000296208007089205
1163,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,T,5.64902817536213e-16,0.00152829742715807
1164,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,H,1.51902015934865e-16,0.000237494089462688
1165,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,T,4.59889099246905e-16,0.00124419157656623
1166,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,H,1.08166364800924e-16,0.000169114755724504
1167,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,T,3.35228127773530e-16,0.000906931722206287
1168,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,H,6.47345286587471e-17,0.000101210427300700
1169,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,T,2.07403771974047e-16,0.000561113595561939
1170,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,H,3.08442061069806e-17,4.82239593694263e-5
1171,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,T,1.03064756219027e-16,0.000278833096367262
1172,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,H,1.14535380739783e-17,1.79072514559129e-5
1173,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,T,3.98735310710748e-17,0.000107874510545744
1174,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,H,3.42479893235693e-18,5.35456688331028e-6
1175,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,T,1.23098910475290e-17,3.33033828696183e-5
1176,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,H,8.80974911488415e-19,1.37737694365511e-6
1177,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,T,3.23244939715668e-18,8.74512207009219e-6
1178,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,H,2.07548923607918e-19,3.24496303277236e-7
1179,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,T,7.69963889357685e-19,2.08307304297440e-6
1180,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,H,4.66871601550597e-20,7.29939265281317e-8
1181,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,T,1.74185474492070e-19,4.71244264058698e-7
1182,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,H,1.02671890145050e-20,1.60524315054961e-8
1183,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,T,3.84022850166559e-20,1.03894177132837e-7
1184,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,H,2.23351563916295e-21,3.49203241154570e-9
1185,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,T,8.36393243427949e-21,2.26279211634731e-8
1186,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,H,4.83409019785538e-22,7.55795005651840e-10
1187,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,T,1.81101394382490e-21,4.89954708133059e-9
1188,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,H,1.04382410424576e-22,1.63198660446583e-10
1189,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,T,3.91063038351326e-22,1.05798841290190e-9
1190,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,H,2.25152574284057e-23,3.52019064991878e-11
1191,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,T,8.43415731337956e-23,2.28179087130471e-10
1192,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,H,4.85445104250436e-24,7.58978360547325e-12
1193,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,T,1.81815386757069e-23,4.91886354914074e-11
1194,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,H,1.04658697177683e-24,1.63630626213829e-12
1195,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,T,3.91778904728846e-24,1.05992512964147e-11
1196,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,H,2.25587312272930e-25,3.52698764350619e-13
1197,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,T,8.44000631132476e-25,2.28337326888419e-12
1198,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,H,4.86509970185071e-26,7.60643245400824e-14
1199,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,T,1.81828795802287e-25,4.91922631966818e-13
1200,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,H,2.85149729108389e-16,0.000445822755269870
1201,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,T,8.28412751651603e-16,0.00224120156188267
1202,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,H,2.82477497945537e-16,0.000441644804747295
1203,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,T,8.21049412391188e-16,0.00222128066204353
1204,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,H,2.78563350818923e-16,0.000435525157143297
1205,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,T,8.10372471930574e-16,0.00219239509070395
1206,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,H,2.72820915745442e-16,0.000426547038053292
1207,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,T,7.94729996193265e-16,0.00215007567808714
1208,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,H,2.64435858814235e-16,0.000413437261670709
1209,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,T,7.71876533634656e-16,0.00208824754244019
1210,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,H,2.52251538404107e-16,0.000394387454703263
1211,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,T,7.38603569392901e-16,0.00199823031458074
1212,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,H,2.34747259110996e-16,0.000367020057063191
1213,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,T,6.90724623616515e-16,0.00186869782266606
1214,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,H,2.10184374610593e-16,0.000328616749160406
1215,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,T,6.23203362657505e-16,0.00168602468633406
1216,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,H,1.77373271526269e-16,0.000277317607385887
1217,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,T,5.31670010518576e-16,0.00143838884131704
1218,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,H,1.37216678240141e-16,0.000214534019559759
1219,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,T,4.18210376784592e-16,0.00113143327136924
1220,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,H,9.47153127533084e-17,0.000148084453139623
1221,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,T,2.94680875670879e-16,0.000797234515637057
1222,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,H,5.77190299205813e-17,9.02419126651753e-5
1223,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,T,1.83301761572909e-16,0.000495907617928390
1224,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,H,3.15616997282079e-17,4.93457383874330e-5
1225,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,T,1.01857311306931e-16,0.000275566454928581
1226,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,H,1.60074423651772e-17,2.50271395395725e-5
1227,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,T,5.21881941651664e-17,0.000141190803789072
1228,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,H,7.76933043942654e-18,1.21471071143490e-5
1229,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,T,2.54708979774059e-17,6.89093887264594e-5
1230,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,H,3.68497380482426e-18,5.76134222501605e-6
1231,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,T,1.21142315226658e-17,3.27740423544631e-5
1232,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,H,1.72805999365848e-18,2.70176819053409e-6
1233,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,T,5.69225568213013e-18,1.53999226834582e-5
1234,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,H,8.05990620201518e-19,1.26014133046336e-6
1235,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,T,2.65652350769690e-18,7.18700264180899e-6
1236,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,H,3.74969367977698e-19,5.86252974170197e-7
1237,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,T,1.23615604632893e-18,3.34431701617293e-6
1238,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,H,1.74241075542660e-19,2.72420516135531e-7
1239,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,T,5.74422302262641e-19,1.55405159860781e-6
1240,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,H,8.09240176822422e-20,1.26522191142925e-7
1241,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,T,2.66526497198673e-19,7.21065194389957e-7
1242,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,H,3.75769487203759e-20,5.87503935758070e-8
1243,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,T,1.23745468349244e-19,3.34783037063710e-7
1244,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,H,1.74471771258535e-20,2.72781201730437e-8
1245,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,T,5.75040745720675e-20,1.55572474576944e-7
1246,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,H,8.10137347770077e-21,1.26662461037300e-8
1247,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,T,2.66904988049327e-20,7.22089169798295e-8
1248,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,H,3.76221805902198e-21,5.88211122010810e-9
1249,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,T,1.23877291825733e-20,3.35139674477620e-8
1250,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,H,1.75304227053238e-16,8.66725664202459e-5
1251,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,T,2.29093535752982e-16,0.000195995895328025
1252,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,H,1.78484191131825e-16,8.82447797801192e-5
1253,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,T,2.32992795354657e-16,0.000199331820430559
1254,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,H,1.83200343298215e-16,9.05765034285473e-5
1255,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,T,2.38758967544296e-16,0.000204264941206793
1256,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,H,1.90213845483596e-16,9.40440651880044e-5
1257,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,T,2.47361857456540e-16,0.000211624952938319
1258,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,H,2.00707206150220e-16,9.92321117892615e-5
1259,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,T,2.60182880358029e-16,0.000222593694829438
1260,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,H,2.16448604663995e-16,0.000107014852862689
1261,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,T,2.79251066416453e-16,0.000238907058654910
1262,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,H,2.40090709041683e-16,0.000118703800108480
1263,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,T,3.08132713181192e-16,0.000263616111215461
1264,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,H,2.75316760603906e-16,0.000136119993346209
1265,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,T,3.51257783962665e-16,0.000300510809405518
1266,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,H,3.26223524157049e-16,0.000161288923493909
1267,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,T,4.14048486589329e-16,0.000354230002918068
1268,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,H,3.93312052676498e-16,0.000194458317306487
1269,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,T,5.00068553733011e-16,0.000427822564229712
1270,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,H,4.72171820011170e-16,0.000233447556397247
1271,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,T,6.01834785567891e-16,0.000514886407637948
1272,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,H,5.73766490616944e-16,0.000283677211346456
1273,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,T,7.02441405571500e-16,0.000600958170853454
1274,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,H,6.32504985243381e-16,0.000312718245681521
1275,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,T,7.81301980866304e-16,0.000668425587645405
1276,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,H,6.68909646640413e-16,0.000330717158120652
1277,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,T,8.32159140862025e-16,0.000711935303336159
1278,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,H,6.88417799175409e-16,0.000340362228720190
1279,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,T,8.23900489507416e-16,0.000704869797270577
1280,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,H,6.97074550096084e-16,0.000344642232869364
1281,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,T,8.38061232239993e-16,0.000716984706760532
1282,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,H,6.72245000634494e-16,0.000332366198166328
1283,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,T,8.45733756193365e-16,0.000723548764522896
1284,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,H,7.04529227944408e-16,0.000348327917303854
1285,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,T,8.49385307321514e-16,0.000726672768132798
1286,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,H,6.97124725172453e-16,0.000344667040044367
1287,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,T,8.51340136452441e-16,0.000728345178855650
1288,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,100.0,H,7.08447829275878e-16,0.000350265322008152
1289,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,100.0,T,8.55440498414761e-16,0.000731853152624236
1290,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,100.0,H,7.00564795157113e-16,0.000346367852963985
1291,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,100.0,T,8.57280010211985e-16,0.000733426906158915
1292,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,100.0,H,7.15780585284297e-16,0.000353890726785130
1293,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,100.0,T,8.33286293264477e-16,0.000712899613584214
1294,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,100.0,H,7.11817297385415e-16,0.000351931228492176
1295,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,100.0,T,7.34692615024492e-16,0.000628549978066061
1296,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,100.0,H,6.76506171141560e-16,0.000334472973285273
1297,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,100.0,T,6.82932852797356e-16,0.000584268061047627
1298,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,100.0,H,6.48699857319840e-16,0.000320725189662901
1299,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,100.0,T,5.34332795031204e-16,0.000457136576206969
1300,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,100.0,H,3.36879154062541e-16,0.000166557198003073
1301,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,100.0,T,4.41005074985157e-16,0.000377292114471167
1302,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,100.0,H,3.36726195550565e-16,0.000166481573433081
1303,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,100.0,T,4.40842450462876e-16,0.000377152984666644
1304,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,100.0,H,3.36402846937279e-16,0.000166321705900888
1305,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,100.0,T,4.40481729819446e-16,0.000376844378117621
1306,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,100.0,H,3.35708383891746e-16,0.000165978354828001
1307,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,100.0,T,4.39705139368045e-16,0.000376179983374551
1308,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,100.0,H,3.34217761077768e-16,0.000165241372571362
