,Channel,B,T,Isotope,G,sigma
1123,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,10.0,T,1.52089840968325e-15,0.00411466371618638
1124,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,10.0,H,5.59425416049023e-16,0.000874644282955524
1125,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,10.0,T,1.60120595010975e-15,0.00433192906449975
1126,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,10.0,H,5.77918723247671e-16,0.000903557995043322
1127,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,10.0,T,1.64978498407070e-15,0.00446335558656977
1128,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,10.0,H,5.90591088872988e-16,0.000923370845564104
1129,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,10.0,T,1.67301760222100e-15,0.00452620949602646
1130,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,10.0,H,6.01367288074345e-16,0.000940219098705736
1131,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,10.0,T,1.68041641710861e-15,0.00454622637221426
1132,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,10.0,H,6.13519450977184e-16,0.000959218628408156
1133,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,10.0,T,1.67221679248374e-15,0.00452404297211632
1134,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,10.0,H,6.29586082461098e-16,0.000984338308298652
1135,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,10.0,T,1.67375764961548e-15,0.00452821163248932
1136,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,H,6.51434398498596e-16,0.00101849747262366
1137,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,10.0,T,1.66810780982575e-15,0.00451292646246282
1138,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,10.0,H,6.80740032050786e-16,0.00106431592153476
1139,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,10.0,T,1.66566768754133e-15,0.00450632491527014
1140,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,H,7.12420326488363e-16,0.00111384707907113
1141,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,10.0,T,1.65792283246332e-15,0.00448537185622707
1142,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,H,7.34943515340053e-16,0.00114906138610457
1143,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,10.0,T,1.61944758358444e-15,0.00438128028145442
1144,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,H,7.31055205262082e-16,0.00114298213392458
1145,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,10.0,T,1.48555524940681e-15,0.00401904574572961
1146,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,H,6.76091958687311e-16,0.00105704880302800
1147,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,10.0,T,1.20517148501333e-15,0.00326049087144456
1148,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,H,5.69411018221972e-16,0.000890256462169907
1149,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,10.0,T,8.04551860128715e-16,0.00217664791125091
1150,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,H,2.80428979621931e-16,0.000438442009899456
1151,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,10.0,T,8.19995464883486e-16,0.00221842929502185
1152,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,H,2.75202707827086e-16,0.000430270896082682
1153,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,10.0,T,8.05644252835562e-16,0.00217960328855033
1154,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,H,2.67624944503058e-16,0.000418423298210279
1155,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,10.0,T,7.84830060288066e-16,0.00212329222772494
1156,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,H,2.56695376246268e-16,0.000401335257308439
1157,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,10.0,T,7.54845617911432e-16,0.00204217182131797
1158,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,H,2.41166755759984e-16,0.000377056740922041
1159,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,10.0,T,7.12056097377135e-16,0.00192640834464227
1160,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,H,2.19455789506390e-16,0.000343112318723170
1161,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,10.0,T,6.52009391121832e-16,0.00176395699224941
1162,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,H,1.90053350472743e-16,0.000297142517445007
1163,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,10.0,T,5.70213372907596e-16,0.00154266469150676
1164,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,H,1.52385353128805e-16,0.000238249772170860
1165,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,10.0,T,4.64248503095057e-16,0.00125598557985007
1166,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,H,1.08505644949964e-16,0.000169645209712052
1167,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,10.0,T,3.38369585227513e-16,0.000915430673168134
1168,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,H,6.49358806375396e-17,0.000101525234873006
1169,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,10.0,T,2.09369813379737e-16,0.000566432556503056
1170,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,H,3.09395753771743e-17,4.83730662647361e-5
1171,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,10.0,T,1.03951854258178e-16,0.000281233066076715
1172,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,H,1.14898368509130e-17,1.79640034675545e-5
1173,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,10.0,T,4.02224307899029e-17,0.000108818429616544
1174,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,H,3.43544394504200e-18,5.37121003040349e-6
1175,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,10.0,T,1.24233029669201e-17,3.36102093523936e-5
1176,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,H,8.83728997648950e-19,1.38168287192718e-6
1177,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,10.0,T,3.26153141434240e-18,8.82380104045979e-6
1178,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,H,2.08178701271262e-19,3.25480941116303e-7
1179,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,10.0,T,7.76870671531152e-19,2.10175876571816e-6
1180,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,H,4.68322696138959e-20,7.32208006652959e-8
1181,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,10.0,T,1.75745051932116e-19,4.75463570663455e-7
1182,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,H,1.02989862371689e-20,1.61021454766868e-8
1183,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,10.0,T,3.87472415293183e-20,1.04827428188448e-7
1184,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,H,2.24137301457274e-21,3.50431717423980e-9
1185,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,10.0,T,8.43901672063559e-21,2.28310554338216e-8
1186,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,H,4.85115265799802e-22,7.58462668362326e-10
1187,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,10.0,T,1.82729354074523e-21,4.94359017213517e-9
1188,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,H,1.04750554736653e-22,1.63774242657585e-10
1189,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,10.0,T,3.94590544021694e-22,1.06753178509434e-9
1190,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,H,2.25947767024833e-23,3.53262324172841e-11
1191,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,10.0,T,8.51039413692089e-23,2.30241610765617e-10
1192,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,H,4.87165352705562e-24,7.61667915639701e-12
1193,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,10.0,T,1.83931825020709e-23,4.97612202002547e-11
1194,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,H,1.05030953372439e-24,1.64212637225838e-12
1195,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,10.0,T,3.96355695564958e-24,1.07230725527854e-11
1196,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,H,2.26456892387424e-25,3.54058325882673e-13
1197,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,10.0,T,8.53939864884371e-25,2.31026303629089e-12
1198,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,H,4.88279878609959e-26,7.63410442315323e-14
1199,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,10.0,T,1.83964944653540e-25,4.97701804405070e-13
1200,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,H,2.86051200083982e-16,0.000447232177173904
1201,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,10.0,T,8.35440091461175e-16,0.00226021344324941
1202,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,H,2.83368687192942e-16,0.000443038151488277
1203,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,10.0,T,8.28069151202171e-16,0.00224027197954295
1204,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,H,2.79438683205974e-16,0.000436893712175043
1205,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,10.0,T,8.17301727535106e-16,0.00221114161343987
1206,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,H,2.73674763483166e-16,0.000427882002502332
1207,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,10.0,T,8.01529108611222e-16,0.00216847010929327
1208,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,H,2.65277009199200e-16,0.000414752374202619
1209,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,10.0,T,7.78479901774184e-16,0.00210611240383747
1210,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,H,2.53042415047383e-16,0.000395623965799684
1211,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,10.0,T,7.44954088253025e-16,0.00201541111335491
1212,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,H,2.35488523801203e-16,0.000368179001410099
1213,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,10.0,T,6.96667676042581e-16,0.00188477625500923
1214,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,H,2.10862500595634e-16,0.000329676978100536
1215,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,10.0,T,6.28613070778591e-16,0.00170066020017198
1216,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,H,1.77931783347322e-16,0.000278190823291408
1217,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,10.0,T,5.36674724260439e-16,0.00145192867666201
1218,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,H,1.37649086656945e-16,0.000215210076704839
1219,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,10.0,T,4.22155661534285e-16,0.00114210690999377
1220,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,H,9.50188355314772e-17,0.000148559001587112
1221,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,10.0,T,2.97474652994425e-16,0.000804792847022709
1222,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,H,5.78990691718271e-17,9.05233984491460e-5
1223,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,10.0,T,1.85017804963911e-16,0.000500550230105115
1224,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,H,3.16597240489816e-17,4.94989963719573e-5
1225,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,10.0,T,1.02815056948754e-16,0.000278157555830951
1226,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,H,1.60572666486807e-17,2.51050382611331e-5
1227,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,10.0,T,5.26811057884796e-17,0.000142524335048505
1228,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,H,7.79349326072705e-18,1.21848849358499e-5
1229,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,10.0,T,2.57117587517788e-17,6.95610174497555e-5
1230,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,H,3.69655394308693e-18,5.77944741193946e-6
1231,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,10.0,T,1.22288507228083e-17,3.30841350345539e-5
1232,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,H,1.73341397598326e-18,2.71013897580246e-6
1233,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,10.0,T,5.74200657016852e-18,1.55345195589341e-5
1234,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,H,8.08531698866060e-19,1.26411422812357e-6
1235,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,10.0,T,2.67978285795151e-18,7.24992887274286e-6
1236,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,H,3.76142691377938e-19,5.88087428906498e-7
1237,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,10.0,T,1.24698173418819e-18,3.37360501118541e-6
1238,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,H,1.74785543510676e-19,2.73271774912512e-7
1239,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,10.0,T,5.79473166008581e-19,1.56771628893723e-6
1240,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,H,8.11765023833681e-20,1.26916943140311e-7
1241,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,10.0,T,2.69112317752328e-19,7.28060916090335e-7
1242,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,H,3.76932100195867e-20,5.89321645103525e-8
1243,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,10.0,T,1.24941120075066e-19,3.38017773021162e-7
1244,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,H,1.75032716343589e-20,2.73658221968737e-8
1245,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,10.0,T,5.79981713708305e-20,1.56909212229643e-7
1246,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,H,8.12707031110952e-21,1.27064223055726e-8
1247,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,10.0,T,2.69214926725041e-20,7.28338516102467e-8
1248,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,H,3.77395522996610e-21,5.90046192275736e-9
1249,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,10.0,T,1.24953680314810e-20,3.38051753701537e-8
1250,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,H,1.84404295497927e-16,9.11717522069162e-5
1251,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,100.0,T,2.21674342788764e-16,0.000189648569276882
1252,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,H,1.87745562141504e-16,9.28237155392390e-5
1253,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,100.0,T,2.25445228625801e-16,0.000192874667051228
1254,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,H,1.92705363245528e-16,9.52759022197645e-5
1255,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,100.0,T,2.31005706272798e-16,0.000197631810421916
1256,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,H,2.00088887049288e-16,9.89264072192961e-5
1257,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,100.0,T,2.39311922122848e-16,0.000204738009237031
1258,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,H,2.11121742802230e-16,0.000104381186828013
1259,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,100.0,T,2.51712089709588e-16,0.000215346697694314
1260,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,H,2.27672370036077e-16,0.000112564020535649
1261,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,100.0,T,2.70293479739132e-16,0.000231243593969932
1262,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,H,2.52578391338250e-16,0.000124877863857414
1263,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,100.0,T,2.98256149017402e-16,0.000255166435716393
1264,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,H,2.89609552026451e-16,0.000143186525253195
1265,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,100.0,T,3.39993046287298e-16,0.000290873512835528
1266,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,H,3.43089636660045e-16,0.000169627736999663
1267,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,100.0,T,4.00726149815833e-16,0.000342832373058279
1268,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,H,4.14610862506125e-16,0.000204988710900875
1269,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,100.0,T,4.83437783370945e-16,0.000413594477363819
1270,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,H,4.97651257280450e-16,0.000246044903627223
1271,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,100.0,T,5.82350984623004e-16,0.000498217473710874
1272,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,H,5.76182861120579e-16,0.000284871894649264
1273,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,100.0,T,6.79586675301334e-16,0.000581405313078315
1274,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,H,6.21229866184667e-16,0.000307143688114146
1275,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,100.0,T,7.55352602006041e-16,0.000646225171879824
1276,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,H,6.42652750420338e-16,0.000317735425621225
1277,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,100.0,T,8.04192606964344e-16,0.000688009155300242
1278,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,H,6.91625131827241e-16,0.000341947973439359
1279,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,100.0,T,8.31565505630158e-16,0.000711427431874900
1280,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,H,7.01846295922517e-16,0.000347001442707222
1281,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,100.0,T,8.45901307033308e-16,0.000723692108929274
1282,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,H,7.05386056948310e-16,0.000348751544103959
1283,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,100.0,T,8.53673191542343e-16,0.000730341172412134
1284,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,H,7.08428448528105e-16,0.000350255739928035
1285,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,100.0,T,8.57655177317706e-16,0.000733747872058462
1286,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,H,7.10391650558995e-16,0.000351226371163110
1287,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,100.0,T,8.58842378993319e-16,0.000734763556130830
1288,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,100.0,H,7.11960382881380e-16,0.000352001971721597
1289,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,100.0,T,8.66644444945945e-16,0.000741438440678607
1290,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,100.0,H,7.15170509176074e-16,0.000353589097652164
1291,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,100.0,T,8.57673059847563e-16,0.000733763171060411
