,Channel,B,T,Isotope,G,sigma
519,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,3.10831493560115e-12,26.5924992934547
520,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,1.74673630567482e-13,0.863607917601892
521,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,3.98205434805581e-12,34.0675831217509
522,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,1.63162606433846e-13,0.806695998217047
523,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,3.83268117238003e-12,32.7896540344749
524,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,1.18226134212858e-13,0.584524551542103
525,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,2.78421563415501e-12,23.8197395753185
526,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,7.06573382541546e-14,0.349338572483549
527,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,1.62759029955527e-12,13.9244879581632
528,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,3.78159955770030e-14,0.186966934197209
529,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,8.26449842985625e-13,7.07050840117669
530,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,1.92500515129164e-14,0.0951746227910248
531,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,3.84421733775053e-13,3.28883491396428
532,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,9.55921679262588e-15,0.0472619437826097
533,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,1.67850087394893e-13,1.43600420901100
534,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,4.67147148936131e-15,0.0230963297205032
535,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,6.97970327135819e-14,0.597133038825163
536,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,2.26809505375596e-15,0.0112137409632681
537,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,2.77710710832854e-14,0.237589241586267
538,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,1.07729937215947e-15,0.00532630062363671
539,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,1.06148791535525e-14,0.0908132451952971
540,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,4.98330197312396e-16,0.00246380579931231
541,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,3.91482710976320e-15,0.0334924353893505
542,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,2.24564973306017e-16,0.00111027685365600
543,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,1.40346243441722e-15,0.0120070116989005
544,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,9.75891141272035e-17,0.000482492585504759
545,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,4.81078282838542e-16,0.00411575858995321
546,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,4.02078844019397e-17,0.000198792726794110
547,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,1.57213572015286e-16,0.00134500585988061
548,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,1.61117951749450e-17,7.96586973927180e-5
549,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,4.93130303980110e-17,0.000421886698480119
550,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,1.0,H,6.77737301270246e-13,3.35081659166066
551,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,1.0,T,1.70737352771744e-11,146.070556781301
552,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,6.77342955320740e-13,3.34886689677448
553,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,1.70669145410732e-11,146.012203485798
554,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,6.76509244655677e-13,3.34474492868463
555,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,1.70522379322216e-11,145.886641012689
556,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,6.74845814560261e-13,3.33652072566033
557,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,1.70207033351193e-11,145.616853758650
558,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,1.0,H,6.71325014453499e-13,3.31911345680919
559,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,1.0,T,1.69531524320139e-11,145.038936983703
560,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,1.0,H,6.64309110466572e-13,3.28442596441231
561,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,1.0,T,1.68097979841963e-11,143.812499788218
562,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,1.0,H,6.50309834466369e-13,3.21521182169831
563,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,1.0,T,1.65090535247169e-11,141.239547242575
564,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,1.0,H,6.23347352476357e-13,3.08190599385742
565,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,1.0,T,1.58929726949449e-11,135.968804293468
566,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,1.0,H,5.72822699790238e-13,2.83210589551366
567,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,1.0,T,1.47107139942656e-11,125.854252095940
568,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,1.0,H,4.88369533718427e-13,2.41455905315850
569,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,1.0,T,1.26814374210903e-11,108.493226280854
570,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,1.0,H,3.71405281081211e-13,1.83627339936107
571,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,1.0,T,9.75221635233914e-12,83.4329248587031
572,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,1.0,H,2.46242895950281e-13,1.21745516999330
573,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,1.0,T,6.48621534212746e-12,55.4913773141718
574,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,1.0,H,1.43668650486329e-13,0.710315481896617
575,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,1.0,T,3.73395216579995e-12,31.9449999076831
576,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,1.0,H,7.72269278018799e-14,0.381819431388112
577,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,1.0,T,1.91810738211616e-12,16.4099424480709
578,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,1.0,H,3.92027186286829e-14,0.193823063557210
579,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,1.0,T,9.10413342121438e-13,7.78883950265925
580,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,1.0,H,1.94279482658671e-14,0.0960541662221926
581,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,1.0,T,4.09354139562301e-13,3.50213858396492
582,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,1.0,H,9.54926768659757e-15,0.0472127541784823
583,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,1.0,T,1.75671698040860e-13,1.50292026477943
584,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,1.0,H,4.68561177227268e-15,0.0231662410187325
585,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,1.0,T,7.23894996806977e-14,0.619312315191828
586,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,1.0,H,2.26492826563845e-15,0.0111980839732419
587,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,1.0,T,2.85844895729887e-14,0.244548263133592
588,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,1.0,H,1.07712918728594e-15,0.00532545920868606
589,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,1.0,T,1.08479419181063e-14,0.0928071620055729
590,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,1.0,H,4.98994241626939e-16,0.00246708891609310
591,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,1.0,T,3.98101472862885e-15,0.0340586888882354
592,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,1.0,H,2.24831984288828e-16,0.00111159698880229
593,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,1.0,T,1.41797063349389e-15,0.0121311333795180
594,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,1.0,H,9.77983167074778e-17,0.000483526908797409
595,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,1.0,T,4.85918088136245e-16,0.00415716447115447
596,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,1.0,H,4.03184013657683e-17,0.000199339136258902
597,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,1.0,T,1.58567667240442e-16,0.00135659052136578
598,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,1.0,H,1.61447725886190e-17,7.98217417827519e-5
599,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,1.0,T,4.95938454069855e-17,0.000424289149030485
600,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,10.0,H,2.89062634742383e-13,0.451940461838671
601,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,10.0,T,1.32488333485722e-12,3.58436129027997
602,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,10.0,H,2.88804290364882e-13,0.451536548419057
603,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,10.0,T,1.32384143774493e-12,3.58154252459737
604,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,10.0,H,2.88248872414820e-13,0.450668169684849
605,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,10.0,T,1.32160333692313e-12,3.57548752961152
606,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,10.0,H,2.87057726391444e-13,0.448805849830187
607,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,10.0,T,1.31679594657013e-12,3.56248153622689
608,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,10.0,H,2.84514515875579e-13,0.444829619086572
609,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,10.0,T,1.30652571036438e-12,3.53469626930609
610,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,10.0,H,2.79151326779981e-13,0.436444439317652
611,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,10.0,T,1.28480587035989e-12,3.47593505486937
612,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,10.0,H,2.68136895789701e-13,0.419223718164695
613,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,10.0,T,1.23980061745913e-12,3.35417709919691
614,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,10.0,H,2.46431003203424e-13,0.385287228487276
615,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,10.0,T,1.15054043849419e-12,3.11269113448750
616,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,10.0,H,2.07834872291389e-13,0.324943375172867
617,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,10.0,T,9.88424119608080e-13,2.67409896365258
618,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,10.0,H,1.50317579779178e-13,0.235016872687185
619,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,10.0,T,7.37328015333906e-13,1.99477940952939
620,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,10.0,H,8.60586647609474e-14,0.134550052558486
621,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,10.0,T,4.40189206424510e-13,1.19089516064983
622,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,10.0,H,3.70586278483111e-14,0.0579400149721858
623,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,10.0,T,1.98495642095351e-13,0.537013393630255
624,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,10.0,H,1.22525893315024e-14,0.0191565433081098
625,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,10.0,T,6.79230125994121e-14,0.183760041865700
626,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,10.0,H,3.34719850604104e-15,0.00523324102416098
627,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,10.0,T,1.88732577195094e-14,0.0510600236348943
628,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,10.0,H,8.23168472332241e-16,0.00128699836936178
629,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,10.0,T,4.60593013647016e-15,0.0124609595822841
630,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,10.0,H,1.90236544914992e-16,0.000297428936272229
631,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,10.0,T,1.04307688553995e-15,0.00282195746066812
632,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,10.0,H,4.28829798532279e-17,6.70462086431838e-5
633,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,10.0,T,2.26950735512245e-16,0.000613996274063124
634,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,10.0,H,9.61230928306035e-18,1.50285473616957e-5
635,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,10.0,T,4.79674355076365e-17,0.000129771893497402
636,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,10.0,H,2.17225549729228e-18,3.39625408020237e-6
637,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,10.0,T,9.87644059919379e-18,2.67198857726705e-5
638,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,10.0,H,4.97710270659548e-19,7.78154567726098e-7
639,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,10.0,T,1.96766905250244e-18,5.32336440372819e-6
640,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,10.0,H,1.15249727320213e-19,1.80189373276480e-7
641,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,10.0,T,3.79287011791423e-19,1.02612935584826e-6
642,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,10.0,H,2.72343864251258e-20,4.25801182841690e-8
643,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,10.0,T,7.29160961680568e-20,1.97268412747663e-7
644,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,10.0,H,6.51158312528240e-21,1.01806582077401e-8
645,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,10.0,T,2.92746430151220e-19,7.92001034728664e-7
646,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,10.0,H,1.52535558701487e-21,2.38484613923925e-9
647,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,10.0,T,2.70430928460858e-21,7.31628307313588e-9
648,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,10.0,H,3.35711733273999e-22,5.24874880199333e-10
649,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,10.0,T,3.79105388803146e-22,1.02563799001138e-9
650,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,10.0,H,2.23572240200074e-16,0.000349548261678225
651,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,10.0,T,9.03188591810834e-16,0.00244350135678785
652,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,10.0,H,4.81255423889892e-16,0.000752427925279936
653,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,10.0,T,1.94445113427376e-15,0.00526055026368262
654,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,10.0,H,1.03483810485803e-15,0.00161793727319548
655,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,10.0,T,4.18210297507153e-15,0.0113143305689075
656,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,10.0,H,2.22020541049429e-15,0.00347122228194506
657,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,10.0,T,8.97711311250226e-15,0.0242868303135427
658,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,10.0,H,4.74091430270616e-15,0.00741227243504547
659,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,10.0,T,1.91898668422508e-14,0.0519165831928919
660,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,10.0,H,1.00213917958535e-14,0.0156681351794939
661,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,10.0,T,4.06563918858822e-14,0.109992475144171
662,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,10.0,H,2.07354294283766e-14,0.0324192006366904
663,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,10.0,T,8.45117622030959e-14,0.228639519453815
664,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,10.0,H,4.10585345310349e-14,0.0641937449816451
665,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,10.0,T,1.68818775953354e-13,0.456725109056384
666,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,10.0,H,7.45903588442914e-14,0.116619712038688
667,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,10.0,T,3.12885835030559e-13,0.846486513834309
668,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,10.0,H,1.16195653965669e-13,0.181668300241197
669,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,10.0,T,5.02985476351770e-13,1.36078522808396
670,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,10.0,H,1.43144672612843e-13,0.223802254857494
671,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,10.0,T,6.47674422972633e-13,1.75222909770973
672,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,10.0,H,1.32654558730266e-13,0.207401287236559
673,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,10.0,T,6.30167799642613e-13,1.70486638935896
674,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,10.0,H,9.43088972178315e-14,0.147449035058121
675,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,10.0,T,4.65344512425400e-13,1.25895074162252
676,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,10.0,H,5.54329214183135e-14,0.0866676529437519
677,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,10.0,T,2.79624779244738e-13,0.756501503308542
678,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,10.0,H,2.90836419173620e-14,0.0454713718768852
679,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,10.0,T,1.47522187429128e-13,0.399108966175786
680,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,10.0,H,1.43850657867579e-14,0.0224906040901516
681,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,10.0,T,7.26284995345173e-14,0.196490344057875
682,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,10.0,H,6.96308912265671e-15,0.0108865738275785
683,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,10.0,T,3.44385493555236e-14,0.0931706211072826
684,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,10.0,H,3.31891774151173e-15,0.00518902492617267
685,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,10.0,T,1.59615590599201e-14,0.0431826659160603
686,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,10.0,H,1.58257273355611e-15,0.00247430337281074
687,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,10.0,T,7.28462263787300e-15,0.0197079385863836
688,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,10.0,H,7.57811988346147e-16,0.00118481553420167
689,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,10.0,T,3.26981130934043e-15,0.00884620160535309
690,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,10.0,H,3.68574956309677e-16,0.000576255509900878
691,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,10.0,T,1.43591871605081e-15,0.00388475824730312
